station,time,mooring_site_desc,current_speed,current_speed_qc,current_direction,current_direction_qc,temperature,temperature_qc,longitude,latitude,depth
,UTC,,cm/s,1,angular_degrees,1,celsius,1,degrees_east,degrees_north,m
E01,2014-11-01T00:00:00Z,Central Maine Shelf,14.0784,0,226.6588,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-01T01:00:00Z,Central Maine Shelf,9.3856,0,243.184,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-01T02:00:00Z,Central Maine Shelf,7.9191,0,246.3484,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-01T03:00:00Z,Central Maine Shelf,5.5727,0,231.2296,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T04:00:00Z,Central Maine Shelf,3.5196,0,235.4488,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T05:00:00Z,Central Maine Shelf,6.1593,0,273.7732,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T06:00:00Z,Central Maine Shelf,11.1454,0,287.4856,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T07:00:00Z,Central Maine Shelf,10.2655,0,304.3624,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T08:00:00Z,Central Maine Shelf,12.0253,0,289.2436,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T09:00:00Z,Central Maine Shelf,7.9191,0,291.7048,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T10:00:00Z,Central Maine Shelf,15.5449,0,258.3028,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T11:00:00Z,Central Maine Shelf,15.8382,0,250.216,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T12:00:00Z,Central Maine Shelf,20.531,0,237.91,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T13:00:00Z,Central Maine Shelf,24.0506,0,234.7456,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T14:00:00Z,Central Maine Shelf,18.1846,0,242.8324,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T15:00:00Z,Central Maine Shelf,21.1176,0,257.5996,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T16:00:00Z,Central Maine Shelf,19.0645,0,242.1292,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T17:00:00Z,Central Maine Shelf,18.7712,0,248.1064,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T18:00:00Z,Central Maine Shelf,29.6233,0,259.006,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-01T19:00:00Z,Central Maine Shelf,23.1707,0,279.0472,0,11.880205,0,-69.355774,43.71517,2.0
E01,2014-11-01T20:00:00Z,Central Maine Shelf,24.0506,0,266.3896,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T21:00:00Z,Central Maine Shelf,20.531,0,248.458,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T22:00:00Z,Central Maine Shelf,25.8104,0,258.6544,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-01T23:00:00Z,Central Maine Shelf,26.6903,0,249.5128,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T00:00:00Z,Central Maine Shelf,26.1037,0,216.1108,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-02T01:00:00Z,Central Maine Shelf,30.5032,0,219.6268,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T02:00:00Z,Central Maine Shelf,30.2099,0,209.782,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T03:00:00Z,Central Maine Shelf,25.8104,0,221.0332,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T04:00:00Z,Central Maine Shelf,26.6903,0,222.088,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T05:00:00Z,Central Maine Shelf,22.5841,0,228.7684,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T06:00:00Z,Central Maine Shelf,15.5449,0,245.9968,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T07:00:00Z,Central Maine Shelf,25.8104,0,230.5264,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-02T08:00:00Z,Central Maine Shelf,19.6511,0,255.1384,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T09:00:00Z,Central Maine Shelf,21.9975,0,254.0836,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T10:00:00Z,Central Maine Shelf,26.1037,0,253.0288,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T11:00:00Z,Central Maine Shelf,34.3161,0,231.9328,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T12:00:00Z,Central Maine Shelf,36.9558,0,245.9968,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T13:00:00Z,Central Maine Shelf,34.3161,0,218.9236,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T14:00:00Z,Central Maine Shelf,31.0898,0,226.3072,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T15:00:00Z,Central Maine Shelf,48.1012,0,218.9236,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-02T16:00:00Z,Central Maine Shelf,29.6233,0,211.1884,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T17:00:00Z,Central Maine Shelf,25.2238,0,208.7272,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T18:00:00Z,Central Maine Shelf,31.0898,0,208.3756,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T19:00:00Z,Central Maine Shelf,25.5171,0,216.4624,0,12.038258,0,-69.355774,43.71517,2.0
E01,2014-11-02T20:00:00Z,Central Maine Shelf,46.928,0,209.0788,0,11.911818,0,-69.355774,43.71517,2.0
E01,2014-11-02T21:00:00Z,Central Maine Shelf,46.3414,0,208.3756,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T22:00:00Z,Central Maine Shelf,46.928,0,209.4304,0,11.97504,0,-69.355774,43.71517,2.0
E01,2014-11-02T23:00:00Z,Central Maine Shelf,51.3275,0,208.3756,0,11.94343,0,-69.355774,43.71517,2.0
E01,2014-11-03T00:00:00Z,Central Maine Shelf,55.727,0,206.9692,0,11.84859,0,-69.355774,43.71517,2.0
E01,2014-11-03T01:00:00Z,Central Maine Shelf,32.8496,0,219.2752,0,11.880205,0,-69.355774,43.71517,2.0
E01,2014-11-03T02:00:00Z,Central Maine Shelf,41.9419,0,215.056,0,11.84859,0,-69.355774,43.71517,2.0
E01,2014-11-03T03:00:00Z,Central Maine Shelf,41.3553,0,201.3436,0,11.816975,0,-69.355774,43.71517,2.0
E01,2014-11-03T04:00:00Z,Central Maine Shelf,27.2769,0,199.5856,0,11.816975,0,-69.355774,43.71517,2.0
E01,2014-11-03T05:00:00Z,Central Maine Shelf,40.4754,0,177.7864,0,11.6904955,0,-69.355774,43.71517,2.0
E01,2014-11-03T06:00:00Z,Central Maine Shelf,24.9305,0,176.38,0,11.6904955,0,-69.355774,43.71517,2.0
E01,2014-11-03T07:00:00Z,Central Maine Shelf,17.598,0,199.5856,0,11.722117,0,-69.355774,43.71517,2.0
E01,2014-11-03T08:00:00Z,Central Maine Shelf,19.9444,0,198.1792,0,11.722117,0,-69.355774,43.71517,2.0
E01,2014-11-03T09:00:00Z,Central Maine Shelf,17.598,0,194.6632,0,11.753738,0,-69.355774,43.71517,2.0
E01,2014-11-03T10:00:00Z,Central Maine Shelf,15.5449,0,199.234,0,11.753738,0,-69.355774,43.71517,2.0
E01,2014-11-03T11:00:00Z,Central Maine Shelf,15.8382,0,211.54,0,11.753738,0,-69.355774,43.71517,2.0
E01,2014-11-03T12:00:00Z,Central Maine Shelf,24.3439,0,231.5812,0,11.658873,0,-69.355774,43.71517,2.0
E01,2014-11-03T13:00:00Z,Central Maine Shelf,25.8104,0,202.75,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-03T14:00:00Z,Central Maine Shelf,27.8635,0,214.0012,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-03T15:00:00Z,Central Maine Shelf,24.3439,0,202.3984,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-03T16:00:00Z,Central Maine Shelf,17.598,0,202.3984,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-03T17:00:00Z,Central Maine Shelf,17.598,0,203.4532,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-03T18:00:00Z,Central Maine Shelf,7.6258,0,218.572,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-03T19:00:00Z,Central Maine Shelf,9.9722,0,180.2476,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-03T20:00:00Z,Central Maine Shelf,14.3717,0,169.348,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-03T21:00:00Z,Central Maine Shelf,3.8129,0,186.2248,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-03T22:00:00Z,Central Maine Shelf,2.3464,0,245.6452,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-03T23:00:00Z,Central Maine Shelf,12.0253,0,183.7636,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-04T00:00:00Z,Central Maine Shelf,7.9191,0,168.2932,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-04T01:00:00Z,Central Maine Shelf,14.3717,0,191.1472,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-04T02:00:00Z,Central Maine Shelf,18.1846,0,188.686,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-04T03:00:00Z,Central Maine Shelf,13.7851,0,167.2384,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-04T04:00:00Z,Central Maine Shelf,16.4248,0,175.3252,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-04T05:00:00Z,Central Maine Shelf,9.6789,0,191.8504,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-04T06:00:00Z,Central Maine Shelf,10.5588,0,198.8824,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-04T07:00:00Z,Central Maine Shelf,4.1062,0,186.2248,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-04T08:00:00Z,Central Maine Shelf,2.0531,0,331.4356,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-04T09:00:00Z,Central Maine Shelf,3.8129,0,300.4948,0,11.247613,0,-69.355774,43.71517,2.0
E01,2014-11-04T10:00:00Z,Central Maine Shelf,2.933,0,219.9784,0,11.27926,0,-69.355774,43.71517,2.0
E01,2014-11-04T11:00:00Z,Central Maine Shelf,4.9861,0,305.7688,0,11.247613,0,-69.355774,43.71517,2.0
E01,2014-11-04T12:00:00Z,Central Maine Shelf,7.9191,0,268.1476,0,11.27926,0,-69.355774,43.71517,2.0
E01,2014-11-04T13:00:00Z,Central Maine Shelf,7.6258,0,276.2344,0,11.27926,0,-69.355774,43.71517,2.0
E01,2014-11-04T14:00:00Z,Central Maine Shelf,5.2794,0,257.5996,0,11.27926,0,-69.355774,43.71517,2.0
E01,2014-11-04T15:00:00Z,Central Maine Shelf,6.7459,0,251.974,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-04T16:00:00Z,Central Maine Shelf,5.866,0,245.6452,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-04T17:00:00Z,Central Maine Shelf,4.6928,0,231.5812,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-04T18:00:00Z,Central Maine Shelf,3.8129,0,340.5772,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-04T19:00:00Z,Central Maine Shelf,2.933,0,333.5452,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-04T20:00:00Z,Central Maine Shelf,9.0923,0,16.0504,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-04T21:00:00Z,Central Maine Shelf,9.6789,0,5.1508,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-04T22:00:00Z,Central Maine Shelf,7.3325,0,352.1416,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-04T23:00:00Z,Central Maine Shelf,10.2655,0,350.7352,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-05T00:00:00Z,Central Maine Shelf,10.5588,0,331.084,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T01:00:00Z,Central Maine Shelf,7.6258,0,317.7232,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T02:00:00Z,Central Maine Shelf,9.3856,0,300.4948,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T03:00:00Z,Central Maine Shelf,9.0923,0,296.6272,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T04:00:00Z,Central Maine Shelf,2.0531,0,350.3836,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T05:00:00Z,Central Maine Shelf,4.6928,0,344.4064,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T06:00:00Z,Central Maine Shelf,4.1062,0,10.4248,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T07:00:00Z,Central Maine Shelf,6.7459,0,35.0368,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T08:00:00Z,Central Maine Shelf,6.4526,0,42.4204,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T09:00:00Z,Central Maine Shelf,8.2124,0,20.2696,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T10:00:00Z,Central Maine Shelf,10.8521,0,24.1372,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T11:00:00Z,Central Maine Shelf,9.0923,0,356.3608,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T12:00:00Z,Central Maine Shelf,4.6928,0,354.6028,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T13:00:00Z,Central Maine Shelf,4.1062,0,334.6,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-05T14:00:00Z,Central Maine Shelf,6.4526,0,232.9876,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T15:00:00Z,Central Maine Shelf,4.9861,0,235.4488,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T16:00:00Z,Central Maine Shelf,9.0923,0,198.5308,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-05T17:00:00Z,Central Maine Shelf,5.866,0,156.3388,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-05T18:00:00Z,Central Maine Shelf,9.6789,0,149.6584,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-05T19:00:00Z,Central Maine Shelf,5.866,0,152.4712,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-05T20:00:00Z,Central Maine Shelf,4.9861,0,128.2108,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-05T21:00:00Z,Central Maine Shelf,4.3995,0,77.5804,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-05T22:00:00Z,Central Maine Shelf,6.1593,0,25.5436,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-05T23:00:00Z,Central Maine Shelf,9.9722,0,24.8404,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-06T00:00:00Z,Central Maine Shelf,8.5057,0,337.4128,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T01:00:00Z,Central Maine Shelf,3.5196,0,339.874,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T02:00:00Z,Central Maine Shelf,3.5196,0,325.81,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T03:00:00Z,Central Maine Shelf,0.8799,0,251.974,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T04:00:00Z,Central Maine Shelf,7.6258,0,196.4212,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T05:00:00Z,Central Maine Shelf,9.0923,0,159.5032,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T06:00:00Z,Central Maine Shelf,9.6789,0,176.7316,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T07:00:00Z,Central Maine Shelf,4.9861,0,161.9644,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T08:00:00Z,Central Maine Shelf,4.9861,0,159.1516,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T09:00:00Z,Central Maine Shelf,2.6397,0,143.3296,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T10:00:00Z,Central Maine Shelf,2.0531,0,11.128,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T11:00:00Z,Central Maine Shelf,2.933,0,62.8132,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T12:00:00Z,Central Maine Shelf,2.0531,0,317.7232,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T13:00:00Z,Central Maine Shelf,6.1593,0,307.5268,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T14:00:00Z,Central Maine Shelf,9.6789,0,291.7048,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T15:00:00Z,Central Maine Shelf,4.9861,0,291.0016,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T16:00:00Z,Central Maine Shelf,4.6928,0,271.6636,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T17:00:00Z,Central Maine Shelf,4.1062,0,280.4536,0,11.342546,0,-69.355774,43.71517,2.0
E01,2014-11-06T18:00:00Z,Central Maine Shelf,6.4526,0,185.8732,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T19:00:00Z,Central Maine Shelf,2.0531,0,87.0736,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T20:00:00Z,Central Maine Shelf,2.6397,0,346.8676,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T21:00:00Z,Central Maine Shelf,0.8799,0,5.5024,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T22:00:00Z,Central Maine Shelf,3.2263,0,1.9864,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-06T23:00:00Z,Central Maine Shelf,3.8129,0,352.4932,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-07T00:00:00Z,Central Maine Shelf,11.1454,0,312.0976,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-07T01:00:00Z,Central Maine Shelf,8.2124,0,286.4308,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-07T02:00:00Z,Central Maine Shelf,19.6511,0,294.5176,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T03:00:00Z,Central Maine Shelf,24.3439,0,277.9924,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T04:00:00Z,Central Maine Shelf,17.598,0,273.7732,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T05:00:00Z,Central Maine Shelf,14.0784,0,247.7548,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T06:00:00Z,Central Maine Shelf,14.0784,0,277.6408,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T07:00:00Z,Central Maine Shelf,8.2124,0,229.4716,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T08:00:00Z,Central Maine Shelf,9.9722,0,244.2388,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T09:00:00Z,Central Maine Shelf,10.8521,0,203.1016,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T10:00:00Z,Central Maine Shelf,9.0923,0,187.2796,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T11:00:00Z,Central Maine Shelf,7.3325,0,227.7136,0,11.3741865,0,-69.355774,43.71517,2.0
E01,2014-11-07T12:00:00Z,Central Maine Shelf,2.933,0,226.6588,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T13:00:00Z,Central Maine Shelf,6.1593,0,243.5356,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T14:00:00Z,Central Maine Shelf,12.9052,0,230.5264,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T15:00:00Z,Central Maine Shelf,11.1454,0,243.5356,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-07T16:00:00Z,Central Maine Shelf,13.1985,0,235.8004,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-07T17:00:00Z,Central Maine Shelf,9.3856,0,219.9784,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-07T18:00:00Z,Central Maine Shelf,21.4109,0,200.2888,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-07T19:00:00Z,Central Maine Shelf,18.7712,0,194.6632,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T20:00:00Z,Central Maine Shelf,11.1454,0,191.1472,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T21:00:00Z,Central Maine Shelf,12.3186,0,197.476,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T22:00:00Z,Central Maine Shelf,16.4248,0,176.0284,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-07T23:00:00Z,Central Maine Shelf,6.4526,0,184.4668,0,11.405826,0,-69.355774,43.71517,2.0
E01,2014-11-08T00:00:00Z,Central Maine Shelf,5.866,0,162.316,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-08T01:00:00Z,Central Maine Shelf,6.7459,0,147.9004,0,11.437463,0,-69.355774,43.71517,2.0
E01,2014-11-08T02:00:00Z,Central Maine Shelf,2.0531,0,99.028,0,11.469097,0,-69.355774,43.71517,2.0
E01,2014-11-08T03:00:00Z,Central Maine Shelf,14.3717,0,167.9416,0,11.469097,0,-69.355774,43.71517,2.0
E01,2014-11-08T04:00:00Z,Central Maine Shelf,13.1985,0,164.4256,0,11.469097,0,-69.355774,43.71517,2.0
